self,children,object,symbol
0.21425388733890283,0.0,python,_PyEval_EvalFrameDefault
0.0230547223514569,0.0,[kernel.kallsyms],memset_erms
0.022474771841090594,0.0,python,subtype_dealloc
0.020269545014811156,0.0,python,_PyEval_FrameClearAndPop
0.0144335451990714,0.0,python,tupledealloc
0.012016876211944492,0.0,python,PyObject_GenericGetAttr
0.011985016781342724,0.0,[kernel.kallsyms],perf_event_alloc
0.010557593994441035,0.0,libc-2.31.so,__nss_database_lookup
0.008662296641421879,0.0,python,long_dealloc
0.008199379476380279,0.0,python,PyObject_GC_Del
0.00801592825465257,0.0,python,_PyEvalFramePushAndInit
0.007673332353860036,0.0,python,PyObject_GetAttr
0.006547116070402844,0.0,python,list_dealloc
0.006447138893993209,0.0,[kernel.kallsyms],copy_page
0.006404794400765428,0.0,python,slot_tp_init
0.006116499502963309,0.0,python,meth_dealloc
0.006063601690399612,0.0,python,_Py_type_getattro
0.005678401213411617,0.0,python,_PySuper_Lookup
0.0055040603607766,0.0,python,find_name_in_mro
0.0054315038686722095,0.0,libc-2.31.so,pthread_attr_setschedparam
0.005265974906347944,0.0,[kernel.kallsyms],nmi_restore
0.005166607014460248,0.0,[kernel.kallsyms],clear_page_erms
0.005063788276126799,0.0,python,_PyFunction_Vectorcall
0.004726811102428553,0.0,[kernel.kallsyms],_raw_spin_lock_irqsave
0.004712611324009429,0.0,python,_PyObject_MakeTpCall
0.0046927195415786774,0.0,python,type_new
0.004609897353499946,0.0,[kernel.kallsyms],page_counter_cancel
0.004515839369542425,0.0,python,method_get
0.004389915010457178,0.0,python,dict_dealloc
0.004316877568896941,0.0,python,listiter_dealloc
0.004265546411958588,0.0,python,PyType_GenericAlloc
0.004207251174590317,0.0,python,list_iter
0.004201295057861636,0.0,python,insert_to_emptydict
0.004094905842727772,0.0,[kernel.kallsyms],do_sys_poll
0.0039492865872953085,0.0,python,PyObject_Vectorcall
0.00394315273711214,0.0,[kernel.kallsyms],memcpy_erms
0.003901218446335744,0.0,libpthread-2.31.so,pthread_mutex_unlock
0.0038744077596822436,0.0,libpthread-2.31.so,__pthread_mutex_lock
0.0038202308356181315,0.0,[vdso],__vdso_clock_gettime
0.003749073826797425,0.0,[kernel.kallsyms],syscall_return_via_sysret
0.0036645667959775766,0.0,python,_PyObject_LookupSpecialMethod
0.003645727247893574,0.0,python,_PyObject_GetMethod
0.003634939778611933,0.0,python,object_new
0.003632247215539274,0.0,python,_PyObject_Malloc
0.0035640419358777277,0.0,python,func_dealloc
0.0034610361707632866,0.0,[kernel.kallsyms],kfree
0.003455652572753265,0.0,python,cell_dealloc
0.0034406675365431876,0.0,python,PyMem_Free
0.0033882687450501555,0.0,[kernel.kallsyms],copy_process
0.0032903630579104184,0.0,python,PyDict_GetItemRef
0.0032588585395611092,0.0,[kernel.kallsyms],native_irq_return_iret
0.0032267950066813514,0.0,[kernel.kallsyms],kmem_cache_alloc_trace
0.0031478234988187837,0.0,[kernel.kallsyms],_raw_spin_lock
0.003081548418169586,0.0,[kernel.kallsyms],native_flush_tlb_one_user
0.0030593687738304943,0.0,[kernel.kallsyms],native_sched_clock
0.003010226155665979,0.0,python,PyEval_RestoreThread
